source_id,tier,source_label,item_count,bibliographic_status,identifier_status,redistribution_status,notes
RES-SRC-2005,research,Pediatric hearing aid use: parent-reported challenges.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2006,research,Pediatric ossiculoplasty with titanium total ossicular replacement prosthesis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2007,research,Pediatric Stapes Surgery: Hearing and Surgical Outcomes in Endoscopic vs Microscopic Approaches.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2008,research,Pediatric tinnitus: A clinical perspective.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2009,research,"Perceived Listening Difficulty in the Classroom, Not Measured Noise Levels, Is Associated With Fatigue in Children With and Without Hearing Loss.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2010,research,Perceived Sound Quality of Hearing Aids With Varying Placements of Microphone and Receiver.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2011,research,Perception and prediction of loudness in sound coding strategies using simultaneous electric stimulation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2012,research,Perception of Child-Directed Versus Adult-Directed Emotional Speech in Pediatric Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2013,research,Perception of contrastive bi-syllabic lexical stress in unaccented and accented words by younger and older listeners.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2014,research,Perception of Correctly and Incorrectly Produced Words in Children With and Without Phonological Speech Sound Disorders.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2015,research,Perception of Hearing Aid-Processed Speech in Individuals with Late-Onset Auditory Neuropathy Spectrum Disorder.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2016,research,"Perception of Tinnitus: Direct and Indirect Effects of Resilience, Personality Traits, and Psychiatric Symptoms.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2017,research,Perception of voice cues in school-age children with hearing aids.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2018,research,Perception Versus Comprehension of Bound Morphemes in Children Who Are Deaf and Hard of Hearing: The Pivotal Role of Form-Meaning Mapping.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2019,research,Perception Versus Reaction: Comparison of Tinnitus Psychoacoustic Measures and Tinnitus Functional Index Scores.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2020,research,Perceptions of Adults With Hearing Loss About the Communication Difficulties Generated by the COVID-19 Preventive Measures: A Qualitative Study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2021,research,Perceptual Benefits of Extended Bandwidth Hearing Aids With Children: A Within-Subject Design Using Clinically Available Hearing Aids.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2022,research,Perceptual Dimensions Underlying Tinnitus-Like Sounds.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2023,research,Perceptual Discrimination of Speaking Style Under Cochlear Implant Simulation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2024,research,Perceptual Implications of Level- and Frequency-Specific Deviations from Hearing Aid Prescription in Children.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2025,research,Perceptual integration of pitch and duration: Prosodic and psychoacoustic influences in speech perception.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2026,research,Perceptual interactions between electrodes using focused and monopolar cochlear stimulation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2027,research,Perceptual Learning of Dysarthria in Adolescence.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2028,research,Perceptual Learning of Vocoded Speech With and Without Contralateral Hearing: Implications for Cochlear Implant Rehabilitation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2029,research,"Perceptual sensitivity to, and electrophysiological encoding of, a complex periodic signal: effects of age.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2030,research,Perceptual weighting of acoustic cues for accommodating gender-related talker differences heard by listeners with normal hearing and with cochlear implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2031,research,Perceptual weighting strategies of adolescents with normal hearing or cochlear implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2032,research,Performance-Intensity Function and Aided Improvement in Individuals With Late-Onset Auditory Neuropathy Spectrum Disorder.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2033,research,Perilymphatic Signal Changes in Vestibular Schwannoma: A Potential Biomarker of Progressive Hearing Loss?,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2034,research,Peripheral and Central Contributions to Cortical Responses in Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2035,research,Peripheral Auditory Function in Young HIV-Positive Adults With Clinically Normal Hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2036,research,Peripheral Hearing and Cognition: Evidence From the Staying Keen in Later Life (SKILL) Study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2037,research,Peripheral Neural Synchrony in Postlingually Deafened Adult Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2038,research,Peripheral perception mechanism of ultrasonic hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2039,research,Peripheral Vestibulopathy Presenting as Acute Vertigo and Spontaneous Nystagmus with Negative Video Head Impulse Test.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2040,research,Persistent Auditory Nerve Damage Following Kainic Acid Excitotoxicity in the Budgerigar (Melopsittacus undulatus).,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2041,research,Personal attenuation ratings versus derated noise reduction ratings for hearing protection devices.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2042,research,"Personal Listening Device, Personal Headphones, and Song Choice's Influence on Preferred Listening Levels.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2043,research,Personalizing Transient Noise Reduction Algorithm Settings for Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2044,research,Perspectives on Hearing Aid Cost and Uptake for Prescription and Over-the-Counter Hearing Aid Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
